,NOMBRE_VERTIDO,TITULAR,MUNICIPIO,PROVINCIA,UTM X  Huso 30,UTM Y  Huso 30,MEDIO     RECEPTOR,NATURALEZA_VERTIDO,CARACT_VERTIDO,VOLUMEN_m3_ano,NATURALEZA_RECEPTOR,REF_EXPEDIENTE,tipo_titular
440,"SANTAMARIA Y ENTREARROYOS, S.L. (VIVIENDAS)","CIA. MERCANTIL - SANTAMARIA Y ENTREARROYOS, S.L.",MORALEJA,CACERES,184569.0,4436490.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,144.0,CATEGORÍA I,AV-0163/2005,J
441,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MORALEJA,CACERES,189228.0,4441833.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.0,CATEGORÍA I,AV-0124/2009,F
442,EDAR MORALEJA,AYUNTAMIENTO DE MORALEJA,MORALEJA,CACERES,185544.0,4439380.0,RIVERA DE GATA,URBANO O ASIMILABLE,>10.000 h-e,1895000.0,CATEGORÍA I,AV-0077/2012,A
443,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,MORALEJA,CACERES,189459.0,4442851.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,219.0,CATEGORÍA I,AV-0125/2009,F
444,RESIDENCIA DE MAYORES MIRASIERRA,PERSONA FÍSICA,MORALEJA,CACERES,186497.0,4439398.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,4015.0,CATEGORÍA I,AV-0178/2004,F
445,EDAR MORCILLO-VALRÍO,MANCOMUNIDAD INTEGRAL DE MUNICIPIOS VALLE DEL ALAGÓN,MORCILLO,CACERES,210002.0,4433865.0,ARROYO GRANDE,URBANO O ASIMILABLE,<2.000 h-e,78015.0,CATEGORÍA I,AV-0080/2012,J
446,CASA RURAL MOLINO DEL JERTE,"TURNADEX, S.L.",NAVACONCEJO,CACERES,259843.0,4452029.0,RÍO JERTE,URBANO O ASIMILABLE,<2.000 h-e,821.0,CATEGORÍA I,AV-0060/1994,J
447,PERSONA FÍSICA (CASA RURAL),PERSONA FÍSICA,NAVACONCEJO,CACERES,257294.0,4449636.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,150.0,CATEGORÍA I,AV-0066/2019,F
448,CASA RURAL CAPRICHOS DEL JERTE,"CAPRICHOS DEL JERTE, S.L.",NAVACONCEJO,CACERES,255534.0,4450409.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,234.0,CATEGORÍA I,AV-0001/2023,J
449,CANTERA ANTONIO FRADE (ASEOS),"CANTERA FRADE, S.L.",NAVALMORAL DE LA MATA,CACERES,280503.0,4417272.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,198.0,CATEGORÍA I,AV-0166/2007,J
450,"E.S. CTRA. A-5, KM 182 (ASEOS)",PERSONA FÍSICA,NAVALMORAL DE LA MATA,CACERES,281735.0,4416805.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1500.0,CATEGORÍA I,AV-0230/2008,F
451,CENTRO DE FORMACIÓN DEL MEDIO RURAL,JUNTA DE EXTREMADURA,NAVALMORAL DE LA MATA,CACERES,279490.0,4424555.0,ARROYO DON BLASCO,URBANO O ASIMILABLE,<2.000 h-e,5400.0,CATEGORÍA I,AV-0010/2020,A
452,EDAR NAVALMORAL DE LA MATA,AYUNTAMIENTO DE NAVALMORAL DE LA MATA,NAVALMORAL DE LA MATA,CACERES,280447.0,4421056.0,RÍO DE LAS CASAS,URBANO O ASIMILABLE,>10.000 h-e,2920000.0,CATEGORÍA I,AV-0998/1987,A
453,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,NAVAS DEL MADROÑO,CACERES,185984.0,4391497.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,80.0,CATEGORÍA I,AV-0144/2004,F
454,EDAR NAVAS DEL MADROÑO,AYUNTAMIENTO DE NAVAS DEL MADROÑO,NAVAS DEL MADROÑO,CACERES,185932.0,4394461.0,ARROYO ALCALFE,URBANO O ASIMILABLE,2.000-10.000 h-e,126000.0,CATEGORÍA I,AV-0128/2011,A
455,COLONIA INFANTIL RIO ARRIBA,PERSONA FÍSICA,NAVEZUELAS,CACERES,290934.0,4374337.0,RÍO ALMONTE,URBANO O ASIMILABLE,<2.000 h-e,1532.0,CATEGORÍA I,AV-0074/1999,F
456,EDAR VEGAS DE CORIA,AYUNTAMIENTO DE NUÑOMORAL,NUÑOMORAL,CACERES,230035.0,4475198.0,RÍO HURDANO,URBANO O ASIMILABLE,<2.000 h-e,21900.0,CATEGORÍA III,AV-1044/1987,A
457,EDAR NUÑOMORAL,AYUNTAMIENTO DE NUÑOMORAL,NUÑOMORAL,CACERES,225118.0,4477933.0,RÍO HURDANO,URBANO O ASIMILABLE,<2.000 h-e,80300.0,CATEGORÍA I,AV-0106/2023,A
458,EDAR RUBIACO,AYUNTAMIENTO DE NUÑOMORAL,NUÑOMORAL,CACERES,227733.0,4477288.0,RÍO HURDANO,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA III,AV-1043/1987,A
459,EDAR ACEITUNILLA,AYUNTAMIENTO DE NUÑOMORAL,NUÑOMORAL,CACERES,225099.0,4480896.0,ARROYO ACEITUNILLA,URBANO O ASIMILABLE,<2.000 h-e,10950.0,CATEGORÍA III,AV-1041/1987,A
460,EDAR MARTILANDRAN-LA FRAGOSA,AYUNTAMIENTO DE NUÑOMORAL,NUÑOMORAL,CACERES,220240.0,4476905.0,ARROYO MALVELLIDO,URBANO O ASIMILABLE,<2.000 h-e,25550.0,CATEGORÍA I,AV-0158/2004,A
461,CASA RURAL HELAFT INVERSIONES Y DESARROLLOS,"HELAFT DE INVERSIONES Y DESARROLLOS, S.L.",PASARON DE LA VERA,CACERES,260722.0,4434645.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,536.0,CATEGORÍA I,AV-0140/2009,J
462,CONVENTO DE LA PURISIMA CONCEPCIÓN EL PALANCAR,FRATERNIDAD FRANCISCANA DEL PALANCAR,PEDROSO DE ACIM,CACERES,208786.0,4413197.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,436.0,CATEGORÍA I,AV-0805/1987,
463,COMPLEJO TURISTICO EL PALANCAR,"COMPLEJO TURISTICO EL PALANCAR, S.L.",PEDROSO DE ACIM,CACERES,208945.0,4413599.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1095.0,CATEGORÍA I,AV-0109/2001,J
464,EDAR PERALEDA DE LA MATA,AYUNTAMIENTO DE PERALEDA DE LA MATA,PERALEDA DE LA MATA,CACERES,290321.0,4416715.0,ARROYO CARMONAS,URBANO O ASIMILABLE,2.000-10.000 h-e,237250.0,CATEGORÍA I,AV-0126/2009,A
465,POL. IND. PUERTA DE EXTREMADURA,AYUNTAMIENTO DE PERALEDA DE LA MATA,PERALEDA DE LA MATA,CACERES,292102.0,4419010.0,ARROYO GALAPAGUERA,INDUSTRIAL,CLASE 1 Resto,148920.0,CATEGORÍA I,AV-0079/2022,A
466,CENTRO DE ACTIVIDADES EL REDIL,COMUNIDAD CRISTIANA INTEGRAL,PERALEDA DE SAN ROMAN,CACERES,297363.0,4400420.0,ARROYO DEL RISQUILLO,URBANO O ASIMILABLE,<2.000 h-e,10800.0,CATEGORÍA I,AV-0063/2016,J
467,EDAR PERALES DEL PUERTO,MANCOMUNIDAD DE MUNICIPIOS SIERRA DE GATA,PERALES DEL PUERTO,CACERES,187197.0,4451866.0,AFLUENTE DEL ARROYO GUADANCIL,URBANO O ASIMILABLE,<2.000 h-e,180971.0,CATEGORÍA I,AV-0081/2023,J
468,CAMPAMENTO JUVENIL LOS HURONES,MOVIMIENTO ACCION CATOLICA DE CACERES,PERALES DEL PUERTO,CACERES,185563.0,4453193.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2250.0,CATEGORÍA I,AV-0136/2004,
469,PISCINA NATURAL PERALES DEL PUERTO (ASEOS),AYUNTAMIENTO DE PERALES DEL PUERTO,PERALES DEL PUERTO,CACERES,186822.0,4453027.0,RIVERA DE ACEBO,URBANO O ASIMILABLE,<2.000 h-e,7500.0,CATEGORÍA I,AV-0127/2003,A
470,EDAR LA PESGA,AYUNTAMIENTO DE LA PESGA,PESGA (LA),CACERES,230793.0,4469101.0,RÍO DE LOS ANGELES,URBANO O ASIMILABLE,<2.000 h-e,173609.0,CATEGORÍA I,AV-0063/2019,A
471,EDAR SAUCEDA,AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,214652.0,4466638.0,ARROYO ARROCESAS,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA I,AV-0137/2023,A
472,EDAR OVEJUELA,AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,207883.0,4467634.0,RÍO OVEJUELA,URBANO O ASIMILABLE,<2.000 h-e,10950.0,CATEGORÍA I,AV-0130/2023,A
473,EDAR ROBLEDO (PINOFRANQUEADO),AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,216157.0,4469553.0,RÍO ESPERABÁN,URBANO O ASIMILABLE,<2.000 h-e,5475.0,CATEGORÍA I,AV-1016/1987,A
474,FOSA AVELLANAR,AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,216411.0,4473028.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1825.0,CATEGORÍA I,AV-1014/1987,A
475,EDAR ALDEHUELA,AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,212149.0,4475527.0,RÍO ESPERABÁN,URBANO O ASIMILABLE,<2.000 h-e,3650.0,CATEGORÍA I,AV-1009/1987,A
476,EDAR CASTILLO,AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,213119.0,4472605.0,RÍO ESPERABÁN,URBANO O ASIMILABLE,<2.000 h-e,7300.0,CATEGORÍA I,AV-1010/1987,A
477,EDAR MESEGAL,AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,218011.0,4467364.0,ARROYO CHABARCON,URBANO O ASIMILABLE,<2.000 h-e,5475.0,CATEGORÍA I,AV-0140/2023,A
478,EDAR HORCAJO,AYUNTAMIENTO DE PINOFRANQUEADO,PINOFRANQUEADO,CACERES,214668.0,4473154.0,ARROYO HORCAJO,URBANO O ASIMILABLE,<2.000 h-e,5474.0,CATEGORÍA I,AV-1013/1987,A
479,EDAR PLASENCIA,AYUNTAMIENTO DE PLASENCIA,PLASENCIA,CACERES,235517.0,4436469.0,RÍO JERTE,URBANO O ASIMILABLE,>10.000 h-e,5164750.0,CATEGORÍA I,AV-0816/1987,A
480,ALBERGUE VÍA DE LA PLATA (SAN GIL),JUNTA DE EXTREMADURA,PLASENCIA,CACERES,222645.0,4429284.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,493.0,CATEGORÍA I,AV-0059/2016,A
481,PERSONA FÍSICA (ASEOS NAVE AGROPECUARIA),PERSONA FÍSICA,PLASENCIA,CACERES,236938.0,4434394.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,110.0,CATEGORÍA I,AV-0149/2002,F
482,"CENTRO CONSERVACION CTRA. EX-108, PK 53,560 (ASEOS)","MANTENIMIENTO DE INFRAESTRUCTURAS, S.A. (MATINSA)",PLASENCIA,CACERES,230440.0,4430520.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1100.0,CATEGORÍA I,AV-0155/2004,J
483,COMPLEJO TURISTICO EL RINCON DEL JERTE,PERSONA FÍSICA,REBOLLAR,CACERES,254160.0,4448003.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2920.0,CATEGORÍA I,AV-0144/2003,F
484,"CENTRO DE CURADO DE TABACO UNAGRI, S.C.L. (ASEOS)","UNIÓN DE AGRICULTORES DE RIOLOBOS, S.C.L.",RIOLOBOS,CACERES,216472.0,4424279.0,ARROYO DE MATAHIJOS,URBANO O ASIMILABLE,<2.000 h-e,480.0,CATEGORÍA I,AV-0086/2012,
485,EDAR PAJARES DE LA RIVERA,AYUNTAMIENTO DE RIOLOBOS,RIOLOBOS,CACERES,213945.0,4423991.0,ARROYO INNOMINADO,URBANO O ASIMILABLE,<2.000 h-e,2850.0,CATEGORÍA I,AV-0085/2013,A
486,EDAR RIOLOBOS,AYUNTAMIENTO DE RIOLOBOS,RIOLOBOS,CACERES,216079.0,4425790.0,ARROYO BOQUERON,URBANO O ASIMILABLE,<2.000 h-e,112055.0,CATEGORÍA I,AV-0081/2013,A
487,ASADOR EL RINCÓN DE JUAN,"MUNDO DEL CATERING DE LA VERA, S.L.",ROBLEDILLO DE LA VERA,CACERES,278150.0,4441247.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1250.0,CATEGORÍA I,AV-0082/2013,J
488,EDAR ROBLEDILLO DE LA VERA,AYUNTAMIENTO DE ROBLEDILLO DE LA VERA,ROBLEDILLO DE LA VERA,CACERES,279897.0,4441528.0,ARROYO SANTA MARÍA,URBANO O ASIMILABLE,<2.000 h-e,36237.0,CATEGORÍA I,AV-0140/2011,A
489,C.N. ALMARAZ. CAMPO PRACTICAS INCENDIOS (ASEOS),C.B. CENTRAL NUCLEAR DE ALMARAZ,ROMANGORDO,CACERES,269020.0,4408993.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,107.0,CATEGORÍA I,AV-0174/2005,
490,EDAR ROSALEJO,AYUNTAMIENTO DE ROSALEJO,ROSALEJO,CACERES,288180.0,4429420.0,ARROYO PARRILLA,URBANO O ASIMILABLE,2.000-10.000 h-e,303449.0,CATEGORÍA I,AV-0054/2020,A
491,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,ROSALEJO,CACERES,291010.0,4431640.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,194.2,CATEGORÍA I,AV-0072/2023,F
492,EDAR SAN MARTIN DE TREVEJO,MANCOMUNIDAD DE MUNICIPIOS SIERRA DE GATA,SAN MARTIN DE TREVEJO,CACERES,176135.0,4457855.0,ARROYO POYALES,URBANO O ASIMILABLE,2.000-10.000 h-e,176660.0,CATEGORÍA III,AV-0151/2003,J
493,IMEDEXSA-HERMA,"INDUSTRIAS MECÁNICAS DE EXTREMADURA, S.A. (IMEDEXSA)",SANTIAGO DEL CAMPO,CACERES,209020.0,4393905.0,ARROYO DE LA ZARZA,URBANO O ASIMILABLE,<2.000 h-e,2454.0,CATEGORÍA I,AV-0027/2020,J
494,E.S. CTRA. A-66 KM 528. ALTO DE SANTIAGO,"LORENZO ROBADO Y HEREDEROS, S.L.",SANTIAGO DEL CAMPO,CACERES,208705.0,4393731.0,ARROYO DE LA ZARZA,URBANO O ASIMILABLE,<2.000 h-e,6250.0,CATEGORÍA I,AV-0051/2020,J
495,PISCINA NATURAL SANTIBAÑEZ EL ALTO (ASEOS),AYUNTAMIENTO DE SANTIBAÑEZ EL ALTO,SANTIBAÑEZ EL ALTO,CACERES,201348.0,4454691.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1700.0,CATEGORÍA I,AV-0168/2005,A
496,ACEITUNERA DEL OESTE (VIVIENDAS),"ACEITUNERA DEL OESTE, S.L.",SANTIBAÑEZ EL ALTO,CACERES,199584.0,4456453.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,657.0,CATEGORÍA I,AV-1065/1987,J
497,CLUB DE VELA BARLOVENTO (ASEOS),CLUB DE VELA BARLOVENTO,SANTIBAÑEZ EL ALTO,CACERES,195096.0,4448193.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,164.0,CATEGORÍA I,AV-0177/2005,
498,URB. PARRALUZ,C.P. URBANIZACION RESIDENCIAL PARRALUZ,SANTIBAÑEZ EL ALTO,CACERES,195119.0,4446392.0,REGATO DEL SOBERAL,URBANO O ASIMILABLE,<2.000 h-e,38060.67,CATEGORÍA I,AV-0171/2005,
499,CLUB DE VELA BARLOVENTO (BAR-RESTAURANTE),CLUB DE VELA BARLOVENTO,SANTIBAÑEZ EL ALTO,CACERES,195008.0,4448264.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,930.0,CATEGORÍA I,AV-0158/2005,
500,PLANTA SUBPRODUCTOS ANIMALES TRATAMIENTOS ALMARAZ,"TRATAMIENTOS ALMARAZ, S.L.",SAUCEDILLA,CACERES,272526.0,4413375.0,ARROYO SANTA ROSA,INDUSTRIAL,CLASE 1 Resto,25550.0,CATEGORÍA I,AV-0157/2005,J
501,FÁBRICA DE PLÁSTICOS IBERHIPAC (PURGAS REFRIGERACIÓN),"IBERHIPAC, S.A.",SAUCEDILLA,CACERES,275250.0,4414913.0,ARROYO VIÑAS,INDUSTRIAL,CLASE 2 Resto,6912.0,CATEGORÍA I,AV-0046/2015,J
502,FABRICA PLASTICOS IBERHIPAC (ASEOS),"IBERHIPAC, S.A.",SAUCEDILLA,CACERES,275224.0,4414854.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,480.0,CATEGORÍA I,AV-0106/2001,J
503,EDAR SEGURA DE TORO,AYUNTAMIENTO DE SEGURA DE TORO,SEGURA DE TORO,CACERES,248664.0,4457172.0,GARGANTA GRANDE,URBANO O ASIMILABLE,<2.000 h-e,35624.0,CATEGORÍA I,AV-0092/2012,A
504,EDAR VILLARREAL DE SAN CARLOS,AYUNTAMIENTO DE SERRADILLA,SERRADILLA,CACERES,240928.0,4414979.0,ARROYO DE LAS VIÑAS,URBANO O ASIMILABLE,<2.000 h-e,2190.0,CATEGORÍA I,AV-0166/2003,A
505,HOTEL SPA AGUAS DE SERREJON,"PROMOCIONES PARIENTE DIAGO, S.A.",SERREJON,CACERES,260610.0,4409940.0,ARROYO DE DOÑA CATALINA,URBANO O ASIMILABLE,<2.000 h-e,13687.0,CATEGORÍA I,AV-0138/2004,J
506,EDAR SERREJON,AYUNTAMIENTO DE SERREJON,SERREJON,CACERES,260524.0,4412770.0,ARROYO PERALEAS,URBANO O ASIMILABLE,<2.000 h-e,56940.0,CATEGORÍA I,AV-1017/1987,A
507,HOTEL SPA AGUAS DE SERREJON (CASA GUARDAS),"PROMOCIONES PARIENTE DIAGO, S.A.",SERREJON,CACERES,260660.0,4410655.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.0,CATEGORÍA I,AV-0182/2004,J
508,EDAR TALAVÁN,AYUNTAMIENTO DE TALAVAN,TALAVAN,CACERES,218547.0,4402279.0,AFLUENTE ARROYO VILLAS,URBANO O ASIMILABLE,<2.000 h-e,78475.0,CATEGORÍA I,AV-0148/2009,A
509,HOTEL TALAYUELA GOLF,"TALAYUELA GOLF, S.L.",TALAYUELA,CACERES,279029.0,4430318.0,AFLUENTE DE LA QUEBRADA DE VALDELACASA,URBANO O ASIMILABLE,<2.000 h-e,12957.0,CATEGORÍA I,AV-0139/2006,J
510,EDAR TALAYUELA,AYUNTAMIENTO DE TALAYUELA,TALAYUELA,CACERES,275845.0,4427485.0,RÍO PALANCOSO,URBANO O ASIMILABLE,>10.000 h-e,1156006.0,CATEGORÍA I,AV-0846/1987,A
511,CASA RURAL LA VALLEJERA,"HEREDAD LA VALLEJERA, S.L.",TEJEDA DE TIETAR,CACERES,251203.0,4432802.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,876.0,CATEGORÍA I,AV-0100/2000,J
512,EDAR TORIL,AYUNTAMIENTO DE TORIL,TORIL,CACERES,262060.0,4420180.0,ARROYO TORIL,URBANO O ASIMILABLE,<2.000 h-e,14629.0,CATEGORÍA I,AV-0855/1987,A
513,CENTRAL HIDRÁULICA DE TORREJON (ASEOS-2),"IBERDROLA GENERACION, S.A.U.",TORIL,CACERES,244300.0,4413803.0,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,274.0,CATEGORÍA I,AV-0145/2004,J
514,CENTRAL HIDRÁULICA DE TORREJON (ASEOS-1),"IBERDROLA GENERACION, S.A.U.",TORIL,CACERES,244079.0,4413771.0,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,657.0,CATEGORÍA I,AV-0134/2003,J
515,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,TORNO (EL),CACERES,249575.0,4444839.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.0,CATEGORÍA I,AV-0133/2011,F
516,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,TORRE DE DON MIGUEL,CACERES,198997.0,4457575.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.0,CATEGORÍA I,AV-0041/2019,F
517,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,TORRE DE DON MIGUEL,CACERES,196899.0,4457995.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,292.0,CATEGORÍA I,AV-0052/2017,F
518,SEDE MANCOMUNIDAD SIERRA DE MONTÁNCHEZ,AYUNTAMIENTO DE TORRE DE SANTA MARIA,TORRE DE SANTA MARIA,CACERES,232068.0,4350413.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,165.0,CATEGORÍA I,AV-0134/2009,A
519,SECADERO DE JAMONES Y EMBUTIDOS EL CRUCE,"SECADERO DE JAMONES Y EMBUTIDOS EL CRUCE, S.L.",TORRECILLAS DE LA TIESA,CACERES,258449.0,4383555.0,ARROYO VELASCO,INDUSTRIAL,CLASE 2 Resto,7686.0,CATEGORÍA I,AV-0132/2010,J
520,HOSPEDERIA PARQUE DE MONFRAGÜE,JUNTA DE EXTREMADURA-CONSEJERÍA DE CULTURA Y TURISMO,TORREJON EL RUBIO,CACERES,241204.0,4407759.0,ARROYO DE CASA,URBANO O ASIMILABLE,<2.000 h-e,10950.0,CATEGORÍA I,AV-0083/2000,A
521,EDAR TORREJON EL RUBIO,AYUNTAMIENTO DE TORREJON EL RUBIO,TORREJON EL RUBIO,CACERES,241170.0,4406820.0,ARROYO DE CASA,URBANO O ASIMILABLE,<2.000 h-e,55000.0,CATEGORÍA I,AV-0154/2002,A
522,EDAR VALDENCIN,AYUNTAMIENTO DE TORREJONCILLO,TORREJONCILLO,CACERES,207883.0,4425191.0,ARROYO EL ACIM,URBANO O ASIMILABLE,<2.000 h-e,36500.0,CATEGORÍA I,AV-0142/2009,A
523,APARTAMENTOS RURALES LA SALGADA DE LA TORRE,PERSONA FÍSICA,TORREJONCILLO,CACERES,207547.0,4427337.0,ARROYO EL ACIM,URBANO O ASIMILABLE,<2.000 h-e,3723.0,CATEGORÍA I,AV-0176/2005,F
524,PERSONA FÍSICA (VIV. UNIFAMILIAR),PERSONA FÍSICA,TORREJONCILLO,CACERES,208363.0,4422121.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,27.0,CATEGORÍA I,AV-0133/2003,F
525,EDAR TORREJONCILLO,AYUNTAMIENTO DE TORREJONCILLO,TORREJONCILLO,CACERES,205465.0,4421585.0,ARROYO DEL CAMPILLO,URBANO O ASIMILABLE,2.000-10.000 h-e,365000.0,CATEGORÍA I,AV-0141/2009,A
526,EDAR TORREMENGA,AYUNTAMIENTO DE TORREMENGA,TORREMENGA,CACERES,263553.0,4435988.0,ARROYO DE LA FUENTECILLA,URBANO O ASIMILABLE,<2.000 h-e,45705.0,CATEGORÍA I,AV-0141/2011,A
527,HOTEL RURAL EL TURCAL,"LA VIEJA CUADRA, S.L.",TORREMENGA,CACERES,262403.0,4436030.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,730.0,CATEGORÍA I,AV-0123/2003,J
528,EDAR TORREMOCHA,AYUNTAMIENTO DE TORREMOCHA,TORREMOCHA,CACERES,225279.0,4359994.0,RÍO SALOR,URBANO O ASIMILABLE,<2.000 h-e,90000.0,CATEGORÍA I,AV-0068/2012,A
529,EDAR TORREORGAZ,AYUNTAMIENTO DE TORREORGAZ,TORREORGAZ,CACERES,218972.0,4364456.0,ARROYO TRIPERO,URBANO O ASIMILABLE,2.000-10.000 h-e,172224.0,CATEGORÍA I,AV-0049/2015,A
530,CENTRO CONSERVACION A-5 (ASEOS),"MINISTERIO DE FOMENTO, DEMARCACIÓN CARRETERAS EXTREMADURA",TRUJILLO,CACERES,254913.0,4374471.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,252.0,CATEGORÍA I,AV-0152/2004,A
531,EXPLOTACIÓN MINERA GIBRANZOS (ASEOS),"DAVID FERNÁNDEZ GRANDE EXTREMADURA, S.L.",TRUJILLO,CACERES,237756.0,4369050.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,100.0,CATEGORÍA I,AV-0169/2007,J
532,EDAR TRUJILLO (ZONA ESTE Y POLÍGONO INDUSTRIAL),AYUNTAMIENTO DE TRUJILLO,TRUJILLO,CACERES,254063.0,4375098.0,ARROYO DEL CABALLO,INDUSTRIAL,CLASE 1 Resto,788400.0,CATEGORÍA I,AV-0173/2004,A
533,RESTAURANTE LA MAJADA,"LA MAJADA, S.L.",TRUJILLO,CACERES,251144.0,4366522.0,AFLUENTE DEL RÍO MAGASCA,URBANO O ASIMILABLE,<2.000 h-e,4380.0,CATEGORÍA I,AV-0606/1990,J
534,BODEGAS HABLA,"BODEGAS HABLA, S.L.",TRUJILLO,CACERES,252732.0,4365207.0,ARROYO MATACORDERO,INDUSTRIAL,CLASE 2 Resto,5010.0,CATEGORÍA I,AV-0135/2003,J
535,EDAR TRUJILLO,AYUNTAMIENTO DE TRUJILLO,TRUJILLO,CACERES,249304.0,4372276.0,ARROYO BIMBRERAS,URBANO O ASIMILABLE,>10.000 h-e,1100155.0,CATEGORÍA I,AV-0048/2015,A
536,"E.S. CTRA. A-5, KM 244,600 M.I.","CEDIPSA, S.A.",TRUJILLO,CACERES,256545.0,4378875.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,5733.0,CATEGORÍA I,AV-0117/2010,J
537,"E.S. CTRA. A-5, KM 245,450 M.D.","CEDIPSA, S.A.",TRUJILLO,CACERES,256250.0,4378086.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,1748.0,CATEGORÍA I,AV-0116/2010,J
538,"E.S. CTRA. A-5, KM 259 (BAR Y ASEOS)","SARAS ENERGÍA, S.A.",TRUJILLO,CACERES,251506.0,4366369.0,FILTRO VERDE,URBANO O ASIMILABLE,<2.000 h-e,2136.0,CATEGORÍA I,AV-0082/2012,J
539,BALNEARIO VALLE DEL JERTE,"SOCIEDAD PROMOTORA BALNEARIO VALLE DEL JERTE, S.L.",VALDASTILLAS,CACERES,252386.0,4446614.0,RÍO JERTE,URBANO O ASIMILABLE,<2.000 h-e,36500.0,CATEGORÍA I,AV-0179/2005,J
540,PISCINA NATURAL VALDECAÑAS DE TAJO (ASEOS),AYUNTAMIENTO DE VALDECAÑAS DE TAJO,VALDECAÑAS DE TAJO,CACERES,274700.0,4402595.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,480.0,CATEGORÍA I,AV-0059/1994,A
541,POBLADO SALTO DE VALDECAÑAS,COM. PROP. DEL SALTO DE VALDECAÑAS,VALDECAÑAS DE TAJO,CACERES,275535.0,4406270.0,TERRENO,URBANO O ASIMILABLE,<2.000 h-e,2320.0,CATEGORÍA I,AV-0086/2000,J
542,CENTRAL HIDRÁULICA DE VALDECAÑAS (ASEOS),"IBERDROLA GENERACIÓN, SAU",VALDECAÑAS DE TAJO,CACERES,276139.0,4406296.0,RÍO TAJO,URBANO O ASIMILABLE,<2.000 h-e,657.0,CATEGORÍA I,AV-0150/2004,J
543,EDAR VALDEFUENTES,AYUNTAMIENTO DE VALDEFUENTES,VALDEFUENTES,CACERES,229667.0,4354102.0,ARROYO CAGANCHA,URBANO O ASIMILABLE,2.000-10.000 h-e,156950.0,CATEGORÍA I,AV-0094/2023,A
